VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,RatecodeID,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
1,2023-05-13 03:25:43,2023-05-13 03:57:43,2,13.78,-73.738581,40.872865,1,N,-74.037501,40.630857,1,44.36,2.94,0.5,18.87,8.52,0.3,75.49
1,2023-01-24 15:33:35,2023-01-24 16:14:35,5,37.05,-74.010908,40.515446,1,N,-74.181405,40.657151,4,2.83,4.94,0.5,4.86,4.15,0.3,17.58
1,2023-12-01 22:35:36,2023-12-01 23:11:36,6,48.06,-73.839895,40.561128,6,Y,-74.245229,40.635866,2,12.03,2.02,0.5,4.78,9.28,0.3,28.91
1,2023-11-23 18:52:48,2023-11-23 19:42:48,2,9.51,-73.709426,40.512128,3,N,-74.137536,40.505265,4,54.04,1.15,0.5,15.47,5.83,0.3,77.29
2,2023-01-12 08:34:02,2023-01-12 08:56:02,3,44.12,-73.712656,40.642524,5,Y,-74.115592,40.551583,3,54.63,3.04,0.5,4.33,2.64,0.3,65.44
1,2023-05-14 01:36:42,2023-05-14 02:20:42,4,9.85,-73.974174,40.87566,4,N,-73.739186,40.844768,3,42.01,4.42,0.5,10.17,9.92,0.3,67.32
1,2023-06-23 11:29:38,2023-06-23 11:42:38,3,36.01,-73.989319,40.584609,1,N,-73.995876,40.68588,4,34.44,4.44,0.5,2.05,3.01,0.3,44.74
2,2023-01-18 20:59:01,2023-01-18 21:43:01,6,49.07,-73.803785,40.800047,3,Y,-73.981453,40.593601,2,13.26,1.54,0.5,17.4,2.35,0.3,35.35
2,2023-11-02 14:17:50,2023-11-02 14:23:50,2,37.83,-74.139825,40.806893,3,N,-74.288379,40.649822,3,77.85,0.13,0.5,16.19,8.37,0.3,103.34
1,2023-10-20 21:48:19,2023-10-20 22:24:19,3,18.02,-73.72531,40.886436,2,Y,-73.970427,40.642957,4,80.88,4.12,0.5,15.12,3.67,0.3,104.59
1,2023-04-07 10:33:16,2023-04-07 11:19:16,6,47.7,-73.848382,40.855221,3,N,-73.956897,40.594339,1,9.92,2.97,0.5,19.78,5.33,0.3,38.8
2,2023-04-22 10:31:51,2023-04-22 10:47:51,5,46.92,-74.248942,40.687134,4,Y,-73.983791,40.514593,4,61.43,0.81,0.5,7.18,7.86,0.3,78.08
2,2023-08-22 05:43:05,2023-08-22 06:23:05,3,15.98,-74.059528,40.861815,5,N,-74.007229,40.843976,1,81.93,0.07,0.5,11.47,8.29,0.3,102.56
2,2023-03-21 12:05:17,2023-03-21 12:49:17,4,39.64,-73.809465,40.646484,3,Y,-74.255907,40.831688,4,11.13,0.46,0.5,17.2,5.91,0.3,35.5
1,2023-02-23 12:08:23,2023-02-23 12:31:23,1,49.35,-74.160167,40.58782,3,N,-73.755792,40.721381,1,52.66,2.58,0.5,1.13,8.36,0.3,65.53
2,2023-12-20 21:14:29,2023-12-20 21:57:29,1,25.64,-74.015942,40.548607,2,N,-73.906196,40.860966,3,34.68,3.31,0.5,0.83,3.31,0.3,42.93
1,2023-01-22 20:40:52,2023-01-22 21:10:52,5,1.79,-73.805817,40.541787,1,Y,-74.017956,40.89183,1,31.05,4.06,0.5,8.59,6.42,0.3,50.92
1,2023-10-05 06:56:52,2023-10-05 07:15:52,2,26.57,-73.787215,40.886625,6,Y,-73.885509,40.64624,2,46.22,3.3,0.5,5.84,8.37,0.3,64.53
1,2023-03-14 17:57:09,2023-03-14 18:11:09,3,16.64,-74.076714,40.659907,4,N,-73.819633,40.638497,2,88.62,4.64,0.5,9.33,3.06,0.3,106.45
2,2023-06-03 21:52:45,2023-06-03 22:37:45,6,23.95,-74.060967,40.746306,2,Y,-74.019975,40.873356,4,8.68,0.86,0.5,3.94,4.06,0.3,18.34
1,2023-11-06 11:28:28,2023-11-06 12:12:28,6,25.27,-73.963594,40.56561,2,N,-74.268779,40.769534,3,34.61,3.13,0.5,4.46,0.28,0.3,43.28
2,2023-10-07 21:50:55,2023-10-07 22:33:55,1,13.95,-74.13685,40.527593,2,Y,-73.850202,40.799328,4,14.01,1.82,0.5,8.56,9.1,0.3,34.29
1,2023-05-09 18:16:13,2023-05-09 19:04:13,3,34.41,-74.146989,40.850036,6,Y,-74.06291,40.897897,2,46.08,3.46,0.5,15.69,3.53,0.3,69.56
2,2023-08-22 05:44:03,2023-08-22 06:01:03,1,12.27,-73.798973,40.768501,2,Y,-74.29214,40.516099,1,58.31,0.16,0.5,2.43,6.76,0.3,68.46
2,2023-02-07 10:15:01,2023-02-07 10:50:01,4,10.88,-73.925679,40.893043,5,N,-74.03947,40.719262,4,45.11,3.89,0.5,12.82,9.37,0.3,71.99
1,2023-04-18 08:11:38,2023-04-18 08:41:38,4,44.1,-73.702249,40.857189,2,Y,-73.729445,40.700826,2,23.14,4.63,0.5,10.83,0.27,0.3,39.67
1,2023-03-15 14:22:29,2023-03-15 15:17:29,5,21.4,-73.904371,40.755325,2,N,-74.264391,40.888707,2,58.66,2.58,0.5,9.21,0.3,0.3,71.55
1,2023-07-16 12:34:54,2023-07-16 12:43:54,4,32.92,-73.938331,40.816548,4,Y,-73.758247,40.824052,2,43.32,3.54,0.5,13.65,4.12,0.3,65.43
2,2023-01-12 21:26:39,2023-01-12 21:45:39,2,48.7,-73.949361,40.647105,3,Y,-74.266164,40.544594,2,28.05,3.76,0.5,0.46,4.22,0.3,37.29
2,2023-03-18 01:04:21,2023-03-18 01:37:21,1,7.84,-74.176628,40.694049,6,N,-73.823697,40.874091,4,72.26,4.35,0.5,3.7,6.16,0.3,87.27
2,2023-07-15 02:26:57,2023-07-15 03:23:57,4,23.75,-74.041175,40.892682,5,N,-73.778373,40.509777,2,81.06,2.24,0.5,17.17,6.25,0.3,107.52
2,2023-04-22 07:01:43,2023-04-22 08:00:43,5,32.69,-74.277171,40.640413,4,Y,-74.139701,40.500971,1,36.66,0.5,0.5,18.16,2.78,0.3,58.9
2,2023-10-01 16:00:41,2023-10-01 16:25:41,2,28.08,-74.062232,40.797134,5,Y,-73.776883,40.630945,3,65.44,3.58,0.5,15.31,2.1,0.3,87.23
1,2023-03-20 04:08:53,2023-03-20 04:47:53,5,4.02,-74.197311,40.782052,2,Y,-73.769286,40.757025,2,8.17,3.3,0.5,19.13,4.77,0.3,36.17
2,2023-05-29 16:26:03,2023-05-29 16:42:03,3,26.05,-74.154797,40.797964,3,Y,-74.041107,40.780704,2,79.27,1.27,0.5,16.39,4.29,0.3,102.02
2,2023-08-29 05:37:46,2023-08-29 06:14:46,5,8.52,-74.288558,40.719602,1,Y,-73.942,40.581954,4,79.9,0.52,0.5,11.04,7.64,0.3,99.9
2,2023-04-02 14:44:58,2023-04-02 14:52:58,1,0.54,-74.245954,40.718318,6,Y,-74.227417,40.85852,1,73.74,2.31,0.5,11.62,0.76,0.3,89.23
2,2023-11-02 01:31:57,2023-11-02 02:04:57,2,21.18,-73.789262,40.640802,4,N,-74.254773,40.899963,4,18.72,4.78,0.5,9.91,2.1,0.3,36.31
2,2023-05-26 20:05:55,2023-05-26 20:15:55,4,48.45,-74.023863,40.691707,1,N,-73.821691,40.630797,2,40.41,1.15,0.5,2.99,0.01,0.3,45.36
2,2023-06-02 17:34:43,2023-06-02 18:28:43,6,45.42,-74.283278,40.637682,5,N,-73.971552,40.87013,4,59.64,3.76,0.5,13.31,3.1,0.3,80.61
2,2023-12-08 02:43:25,2023-12-08 02:54:25,3,22.36,-73.794023,40.585776,4,N,-73.868063,40.882052,4,7.39,0.23,0.5,19.2,6.52,0.3,34.14
2,2023-01-07 20:39:47,2023-01-07 21:10:47,1,21.17,-74.178669,40.521292,3,Y,-73.940736,40.533225,3,15.66,4.37,0.5,11.69,5.7,0.3,38.22
1,2023-01-29 10:41:42,2023-01-29 10:48:42,1,13.08,-73.755181,40.531931,1,Y,-74.189287,40.639791,2,98.87,1.38,0.5,8.85,0.55,0.3,110.45
2,2023-01-18 05:47:26,2023-01-18 06:10:26,6,11.07,-73.926922,40.835563,6,N,-73.866813,40.861843,4,54.81,3.58,0.5,10.07,0.53,0.3,69.79
2,2023-10-15 06:41:44,2023-10-15 07:18:44,1,39.31,-73.785174,40.616712,5,N,-74.280768,40.781981,1,49.06,2.56,0.5,0.01,3.05,0.3,55.48
1,2023-01-13 01:04:49,2023-01-13 01:49:49,6,4.29,-74.179821,40.679315,4,Y,-74.20181,40.605949,3,69.67,1.84,0.5,6.52,0.72,0.3,79.55
1,2023-08-24 07:02:11,2023-08-24 07:51:11,3,15.7,-73.929224,40.851262,3,Y,-73.828395,40.630213,1,43.54,4.0,0.5,9.97,7.56,0.3,65.87
2,2023-02-19 13:35:21,2023-02-19 13:55:21,2,49.56,-73.843945,40.852625,5,N,-73.710962,40.594251,2,36.45,2.49,0.5,0.94,1.95,0.3,42.63
1,2023-12-26 12:01:06,2023-12-26 12:44:06,3,11.37,-73.91369,40.686275,5,N,-74.05526,40.564538,2,64.89,0.28,0.5,4.46,4.37,0.3,74.8
1,2023-02-02 16:40:55,2023-02-02 17:24:55,5,9.04,-73.907251,40.807389,3,N,-74.282876,40.528588,1,47.29,0.05,0.5,16.86,8.12,0.3,73.12
2,2023-02-11 23:22:19,2023-02-12 00:02:19,1,4.15,-74.08805,40.785679,6,Y,-73.701165,40.816311,2,57.14,2.43,0.5,17.45,0.99,0.3,78.81
1,2023-11-09 05:44:29,2023-11-09 06:38:29,6,9.0,-73.770814,40.75834,5,Y,-74.179041,40.530281,2,76.96,0.1,0.5,0.66,8.03,0.3,86.55
2,2023-10-19 10:13:58,2023-10-19 10:28:58,2,22.79,-73.962311,40.726818,2,N,-74.106873,40.590093,4,32.04,0.86,0.5,7.07,6.4,0.3,47.17
1,2023-09-24 08:51:30,2023-09-24 09:46:30,3,44.23,-73.735116,40.824577,1,Y,-74.040674,40.648021,3,63.58,2.36,0.5,9.38,8.66,0.3,84.78
1,2023-04-16 01:51:29,2023-04-16 02:48:29,5,21.49,-74.006836,40.839899,4,Y,-73.743826,40.857778,4,6.43,1.86,0.5,16.0,6.87,0.3,31.96
1,2023-10-13 01:05:16,2023-10-13 01:57:16,3,34.33,-73.863174,40.525834,5,N,-74.24172,40.573323,3,70.25,1.86,0.5,8.15,0.39,0.3,81.45
1,2023-03-21 01:21:19,2023-03-21 01:34:19,6,47.34,-74.053191,40.753349,2,N,-74.245546,40.80991,2,85.66,4.42,0.5,18.06,0.9,0.3,109.84
1,2023-04-03 22:52:32,2023-04-03 23:26:32,4,41.81,-73.905313,40.874104,6,N,-74.018123,40.835391,1,98.29,3.33,0.5,3.26,6.95,0.3,112.63
2,2023-06-07 04:12:27,2023-06-07 04:47:27,3,4.61,-73.731543,40.646742,3,N,-73.849622,40.595751,3,39.57,2.35,0.5,9.65,3.5,0.3,55.87
1,2023-02-16 22:58:50,2023-02-16 23:31:50,2,15.21,-74.031332,40.870652,4,N,-73.816804,40.885879,4,90.28,2.22,0.5,2.36,1.06,0.3,96.72
2,2023-10-29 01:04:11,2023-10-29 01:20:11,6,6.49,-73.850988,40.700381,4,Y,-73.938651,40.762658,4,47.81,1.95,0.5,2.91,1.31,0.3,54.78
1,2023-11-11 01:48:08,2023-11-11 02:26:08,3,30.94,-74.127775,40.863681,1,Y,-73.883181,40.625518,2,15.31,4.89,0.5,10.16,9.89,0.3,41.05
1,2023-09-29 01:27:05,2023-09-29 02:16:05,1,31.06,-74.042914,40.666348,3,N,-73.754247,40.59464,1,99.85,4.72,0.5,13.27,3.17,0.3,121.81
1,2023-04-30 13:31:02,2023-04-30 14:22:02,2,3.8,-74.100751,40.692972,4,N,-73.87955,40.515451,1,65.38,5.0,0.5,10.02,9.69,0.3,90.89
1,2023-12-02 10:00:33,2023-12-02 10:38:33,6,9.54,-73.936808,40.593607,2,Y,-73.754953,40.794543,2,95.58,1.14,0.5,5.31,3.0,0.3,105.83
2,2023-10-25 22:23:54,2023-10-25 22:33:54,2,12.75,-74.129528,40.791297,2,N,-74.270096,40.675292,4,17.17,2.4,0.5,5.63,8.91,0.3,34.91
1,2023-02-21 07:33:12,2023-02-21 07:43:12,5,4.95,-74.159517,40.892364,5,N,-73.963325,40.698511,1,97.33,0.08,0.5,11.07,6.31,0.3,115.59
1,2023-01-06 13:56:07,2023-01-06 14:52:07,2,33.43,-74.057669,40.661401,1,N,-73.780018,40.7339,4,64.11,1.76,0.5,8.52,5.91,0.3,81.1
1,2023-06-24 22:39:35,2023-06-24 22:58:35,6,31.02,-74.040367,40.600645,6,Y,-74.248169,40.644843,4,50.88,1.27,0.5,19.13,2.71,0.3,74.79
2,2023-08-18 05:01:41,2023-08-18 05:40:41,1,22.41,-73.778412,40.617031,1,Y,-73.758711,40.56742,1,88.01,4.88,0.5,18.78,8.37,0.3,120.84
2,2023-04-06 20:44:42,2023-04-06 21:28:42,2,12.09,-74.147952,40.887108,3,Y,-74.056875,40.805985,4,72.49,1.32,0.5,16.91,6.39,0.3,97.91
2,2023-10-09 10:26:50,2023-10-09 11:07:50,4,17.79,-74.126646,40.853039,1,Y,-74.055932,40.823975,4,99.13,0.15,0.5,0.88,2.63,0.3,103.59
1,2023-11-30 14:26:13,2023-11-30 15:14:13,1,39.24,-73.717441,40.612828,4,Y,-74.22502,40.766979,1,73.12,2.54,0.5,2.43,1.2,0.3,80.09
1,2023-07-10 03:03:25,2023-07-10 03:35:25,3,24.47,-73.807199,40.65002,4,N,-73.884965,40.715539,3,39.25,2.71,0.5,12.24,7.83,0.3,62.83
1,2023-11-27 08:25:50,2023-11-27 08:44:50,1,28.35,-73.984772,40.615882,1,Y,-74.00779,40.60416,2,4.38,3.26,0.5,15.28,0.58,0.3,24.3
1,2023-10-12 20:11:14,2023-10-12 20:42:14,5,16.78,-73.821526,40.832611,6,Y,-73.863251,40.829943,4,47.62,0.83,0.5,1.61,3.47,0.3,54.33
1,2023-05-09 06:50:20,2023-05-09 07:05:20,6,13.54,-73.701986,40.878131,3,Y,-73.782526,40.662221,2,65.23,3.53,0.5,15.92,4.34,0.3,89.82
2,2023-08-24 02:00:39,2023-08-24 02:44:39,6,34.18,-73.705624,40.604509,3,N,-73.974601,40.886725,4,7.76,3.63,0.5,2.23,2.48,0.3,16.9
2,2023-08-11 21:39:42,2023-08-11 22:10:42,3,36.38,-73.872971,40.700995,3,N,-74.042223,40.75855,3,24.15,3.44,0.5,1.58,4.21,0.3,34.18
1,2023-04-11 11:16:48,2023-04-11 11:31:48,1,47.46,-73.793182,40.880232,5,N,-74.279467,40.565792,2,88.48,3.47,0.5,4.14,3.98,0.3,100.87
2,2023-08-11 19:35:21,2023-08-11 19:49:21,1,29.35,-73.787321,40.891771,2,Y,-74.143784,40.621967,2,33.98,3.16,0.5,2.64,3.36,0.3,43.94
1,2023-07-28 04:06:18,2023-07-28 04:46:18,5,47.52,-73.767005,40.830506,4,N,-73.701572,40.882026,1,28.44,4.4,0.5,3.12,1.69,0.3,38.45
2,2023-12-30 16:11:41,2023-12-30 16:19:41,4,14.85,-73.798309,40.811998,1,N,-73.959917,40.678669,2,75.34,0.21,0.5,13.48,4.47,0.3,94.3
1,2023-04-17 13:52:11,2023-04-17 14:45:11,3,9.24,-74.097464,40.718995,2,Y,-73.739497,40.538601,3,91.06,2.49,0.5,10.98,4.53,0.3,109.86
